date,temp_mean_c,temp_max_c,temp_min_c,wind_mean_m_s,solar_rad_j_m2,precip_mm,HDD,CDD,load_mean_MW,load_max_MW,load_min_MW,n_hours,year,month,season,weekday,is_weekend
2022-08-11,22.150856,26.793243,18.853638,1.7856485,2620706.2,3.1789146e-05,0.0,4.150856,4534.324375,5200.59,3768.64,96,2022,8,Summer,3,0
2022-08-12,22.031029,26.972595,17.999054,1.8886044,2680170.8,0.004863739,0.0,4.0310287,4483.588229166667,5143.77,3763.76,96,2022,8,Summer,4,0
2022-08-13,22.369194,26.104584,19.11502,2.269753,2441288.5,0.035413105,0.0,4.369194,4089.023333333333,4754.67,3540.04,96,2022,8,Summer,5,1
2022-08-14,23.505455,28.59137,18.99408,1.9616779,3454980.2,0.016911825,0.0,5.505455,3927.8020833333335,4894.11,3348.85,96,2022,8,Summer,6,1
2022-08-15,24.985886,31.458588,18.890533,2.1196737,3533290.8,0.0046412153,0.0,6.9858856,4670.945520833334,5502.03,3488.05,96,2022,8,Summer,0,0
2022-08-16,25.885216,31.856415,21.272003,2.7173014,3577651.0,0.0016212462,0.0,7.8852158,4822.493854166666,5546.69,3882.28,96,2022,8,Summer,1,0
2022-08-17,26.529732,33.52707,20.201385,1.4912719,3459417.8,0.0,0.0,8.529732,4885.595625,5740.3,3889.79,96,2022,8,Summer,2,0
2022-08-18,27.018616,34.662415,20.940521,2.3449943,3382562.2,0.0,0.0,9.018616,5011.284583333333,5888.23,3996.29,96,2022,8,Summer,3,0
2022-08-19,25.894241,30.969818,22.58783,2.2444437,2958233.5,0.17153421,0.0,7.8942413,4907.124270833333,5598.09,3947.63,96,2022,8,Summer,4,0
2022-08-20,21.631538,24.670135,20.427582,2.9841967,1574015.9,0.6099701,0.0,3.6315384,3981.3153125000003,4472.34,3462.19,96,2022,8,Summer,5,1
2022-08-21,19.70501,22.421936,18.532806,5.8188515,1292544.0,0.67129135,0.0,1.7050095,4035.5246875,4730.21,3335.18,96,2022,8,Summer,6,1
2022-08-22,16.95845,18.473755,16.005249,4.9411,652970.7,3.6552427,0.0,0.0,4679.937187500001,5237.6,3461.56,96,2022,8,Summer,0,0
2022-08-23,18.096245,19.973053,16.142914,3.7341328,1027895.5,1.5696844,0.0,0.09624481,4748.4765625,5403.81,3868.02,96,2022,8,Summer,1,0
2022-08-24,21.17109,25.66394,17.559143,3.2112255,1704332.8,0.9950638,0.0,3.1710892,4851.5372916666665,5515.86,3932.53,96,2022,8,Summer,2,0
2022-08-25,23.438843,28.11145,20.09433,0.8357559,2382327.5,0.40836334,0.0,5.438843,4913.726354166666,5739.89,4010.98,96,2022,8,Summer,3,0
2022-08-26,24.73359,31.455841,20.0578,1.2448915,2955161.8,0.012365976,0.0,6.733589,4897.9461458333335,5619.51,4075.12,96,2022,8,Summer,4,0
2022-08-27,24.655685,29.764404,21.592072,2.2354271,3211921.0,0.0016848246,0.0,6.6556854,4369.942083333333,5164.2,3793.06,96,2022,8,Summer,5,1
2022-08-28,22.3237,27.009003,19.797394,1.5386655,3031377.2,0.25145215,0.0,4.3237,4154.1954166666665,5057.15,3623.59,96,2022,8,Summer,6,1
2022-08-29,21.846,25.725983,19.232819,3.6842847,2686596.2,0.057729088,0.0,3.8460007,4826.239375,5659.49,3670.87,96,2022,8,Summer,0,0
2022-08-30,21.496346,26.6846,18.23346,1.7712951,2745023.8,0.058333077,0.0,3.4963455,4884.530833333333,5723.04,4063.64,96,2022,8,Summer,1,0
2022-08-31,20.317589,26.76715,15.652283,2.3560014,2720627.0,0.022506714,0.0,2.3175888,4854.710520833333,5674.16,4047.83,96,2022,8,Summer,2,0
2022-09-01,18.363098,21.380371,15.960236,2.46232,1825450.6,1.7415364,0.0,0.36309814,4786.797916666666,5354.05,3964.1,96,2022,9,Autumn,3,0
2022-09-02,18.090698,21.980835,15.567902,1.5370159,2077124.2,0.00015894572,0.0,0.09069824,4707.607812499999,5243.17,3884.76,96,2022,9,Autumn,4,0
2022-09-03,17.729645,23.87796,12.659424,2.6320417,2181866.8,0.009377797,0.0,0.0,4048.9607291666666,4819.72,3541.23,96,2022,9,Autumn,5,1
2022-09-04,18.537895,21.603546,16.427368,2.1411047,1139750.4,0.5048752,0.0,0.5378952,4002.051145833333,4887.59,3426.83,96,2022,9,Autumn,6,1
2022-09-05,19.234566,25.2995,14.881592,1.0923293,2641433.5,0.0056902566,0.0,1.2345657,4576.436145833333,5507.66,3508.29,96,2022,9,Autumn,0,0
2022-09-06,20.43222,26.435059,16.651428,2.0386124,2196475.8,0.06046295,0.0,2.4322205,4719.712395833333,5567.69,3849.78,96,2022,9,Autumn,1,0
2022-09-07,20.69477,26.845764,16.458496,1.5414466,2617971.2,0.1847903,0.0,2.6947708,4768.650625,5652.97,3948.65,96,2022,9,Autumn,2,0
2022-09-08,21.179153,27.722351,17.950012,2.9525533,2339153.2,1.7876624,0.0,3.1791534,4822.9165625,5625.3,3960.89,96,2022,9,Autumn,3,0
2022-09-09,18.98487,23.9729,16.029846,1.4017321,2370747.8,0.0664711,0.0,0.9848709,4711.6790625,5393.54,3998.38,96,2022,9,Autumn,4,0
2022-09-10,18.768372,23.232635,16.142548,3.823359,2490675.2,0.244236,0.0,0.7683716,4187.771458333334,4901.05,3555.06,96,2022,9,Autumn,5,1
2022-09-11,16.817856,19.828339,14.98761,3.5742412,1591842.0,1.3207436,0.0,0.0,3934.626875,4848.69,3390.73,96,2022,9,Autumn,6,1
2022-09-12,16.440514,21.103607,13.96582,3.1680422,2430041.8,0.03315608,0.0,0.0,4471.6023958333335,5380.01,3445.52,96,2022,9,Autumn,0,0
2022-09-13,16.188889,22.487549,11.54895,1.4463122,2733384.8,6.357829e-05,0.0,0.0,4527.306145833333,5457.4,3759.82,96,2022,9,Autumn,1,0
2022-09-14,19.658348,23.313965,16.509216,2.108599,1095658.8,0.09972254,0.0,1.6583481,4774.140416666666,5531.9,3805.24,96,2022,9,Autumn,2,0
2022-09-15,20.282906,22.993988,18.463715,3.0002172,1261448.5,2.5967283,0.0,2.2829056,4835.010104166667,5493.0,3896.66,96,2022,9,Autumn,3,0
2022-09-16,16.63456,18.959656,15.260498,1.7121229,1899276.8,0.24929047,0.0,0.0,4774.667604166667,5371.77,3854.47,96,2022,9,Autumn,4,0
2022-09-17,12.984352,13.749756,12.275238,4.310179,864823.5,0.22455852,2.515648,0.0,4338.746145833334,4939.07,3514.01,96,2022,9,Autumn,5,1
2022-09-18,12.136345,15.424866,10.328003,4.7835326,2313928.5,0.17999013,3.363655,0.0,3951.3370833333333,4928.23,3418.64,96,2022,9,Autumn,6,1
2022-09-19,11.94062,13.576965,10.364929,3.93657,1489664.0,1.6000429,3.5593796,0.0,4719.149166666667,5710.75,3441.11,96,2022,9,Autumn,0,0
2022-09-20,11.290337,14.1441345,10.123077,3.6315575,1997981.9,0.266552,4.2096634,0.0,4736.639479166667,5725.53,3889.86,96,2022,9,Autumn,1,0
2022-09-21,11.319023,15.892548,8.621033,4.413949,2114649.5,0.107320145,4.180977,0.0,4714.1475,5734.82,3911.95,96,2022,9,Autumn,2,0
2022-09-22,10.895355,16.113403,7.956726,3.043305,2365999.0,0.028483074,4.604645,0.0,4752.357916666667,5746.46,3930.35,96,2022,9,Autumn,3,0
2022-09-23,9.948647,16.827545,6.2013855,1.6399351,2446933.5,0.0,5.5513535,0.0,4744.996354166667,5682.55,3968.57,96,2022,9,Autumn,4,0
2022-09-24,12.305588,18.10672,7.1440125,3.1561093,2320170.5,0.0,3.1944122,0.0,4327.4453125,5221.87,3671.43,96,2022,9,Autumn,5,1
2022-09-25,13.228127,13.87796,12.53006,2.6705832,636300.8,1.3406118,2.2718735,0.0,4338.689062500001,5220.47,3537.9,96,2022,9,Autumn,6,1
2022-09-26,14.95034,18.53836,13.038971,2.0658634,1904059.6,0.09320577,0.5496597,0.0,4905.177395833333,5752.35,3601.18,96,2022,9,Autumn,0,0
2022-09-27,12.693169,14.37442,11.58252,2.279593,641885.9,1.683108,2.8068314,0.0,4971.3190625,5784.43,3952.86,96,2022,9,Autumn,1,0
2022-09-28,12.4851,16.936493,8.890625,3.8941753,1671257.6,0.33769608,3.0149002,0.0,4701.664791666667,5733.61,3951.95,96,2022,9,Autumn,2,0
2022-09-29,12.295883,14.223572,10.368683,1.4789538,1485286.4,1.422278,3.2041168,0.0,4884.525520833334,5697.41,3909.51,96,2022,9,Autumn,3,0
2022-09-30,12.9010315,14.983154,11.882294,1.7592149,943965.8,3.4332912,2.5989685,0.0,4849.8741666666665,5535.52,3939.71,96,2022,9,Autumn,4,0
2022-10-01,14.069756,15.343048,13.472626,1.9237559,669422.94,2.167479,1.4302444,0.0,4412.699583333333,5083.92,3595.99,96,2022,10,Autumn,5,1
2022-10-02,13.475548,15.862549,12.044495,3.5306888,562769.06,1.4070828,2.0244522,0.0,4043.4265625000003,5094.78,3456.62,96,2022,10,Autumn,6,1
2022-10-03,13.60775,16.327637,11.988617,5.814194,1703214.9,0.026067097,1.8922501,0.0,4597.843229166667,5647.44,3492.71,96,2022,10,Autumn,0,0
2022-10-04,12.48896,15.887817,11.141357,3.7093968,951317.4,0.038115185,3.0110397,0.0,4810.142708333334,5770.92,3889.19,96,2022,10,Autumn,1,0
2022-10-05,11.923759,18.806,6.5652466,3.2533376,2110993.0,0.000667572,3.5762405,0.0,4763.090520833333,5766.97,3969.66,96,2022,10,Autumn,2,0
2022-10-06,14.198952,20.648438,9.195251,1.873292,1975172.2,0.0,1.3010483,0.0,4773.563020833333,5768.93,3974.69,96,2022,10,Autumn,3,0
2022-10-07,14.144287,20.831116,9.808685,2.2377172,2077721.6,0.0,1.3557129,0.0,4637.816979166667,5527.26,3932.76,96,2022,10,Autumn,4,0
2022-10-08,13.87413,19.242737,9.733734,1.6582417,1765551.0,3.1789146e-05,1.6258698,0.0,4250.744479166667,5145.95,3594.14,96,2022,10,Autumn,5,1
2022-10-09,13.6688,17.985657,10.840576,3.5566688,2050611.2,0.00019073486,1.8311996,0.0,4017.7630208333335,5103.24,3454.3,96,2022,10,Autumn,6,1
2022-10-10,12.080666,17.597992,8.689056,3.3885827,1831125.4,0.00025431317,3.4193344,0.0,4601.6640625,5645.48,3479.09,96,2022,10,Autumn,0,0
2022-10-11,13.175652,18.914062,9.401062,1.3286649,1891059.1,0.0,2.3243484,0.0,4795.744270833334,5685.96,3891.05,96,2022,10,Autumn,1,0
2022-10-12,12.868805,17.421082,9.910858,1.1928244,1137945.6,0.05690257,2.631195,0.0,4841.154791666667,5711.23,3874.81,96,2022,10,Autumn,2,0
2022-10-13,12.49086,17.875183,9.217285,2.1051626,1594338.1,0.10236104,3.00914,0.0,4730.186458333334,5705.41,3928.39,96,2022,10,Autumn,3,0
2022-10-14,12.480972,17.80185,9.597443,1.7201097,1177885.9,0.028324127,3.0190277,0.0,4763.668125,5654.24,3920.68,96,2022,10,Autumn,4,0
2022-10-15,13.655106,17.627747,10.573181,3.8062503,954295.44,0.011475882,1.8448944,0.0,4494.696666666667,5201.34,3777.27,96,2022,10,Autumn,5,1
2022-10-16,14.816917,20.219055,11.047363,3.0170531,1785570.1,3.1789146e-05,0.6830826,0.0,4040.7112500000003,5131.4,3552.57,96,2022,10,Autumn,6,1
2022-10-17,14.958,21.7677,10.612976,3.428069,1760810.6,0.0,0.5419998,0.0,4565.463333333333,5628.69,3464.63,96,2022,10,Autumn,0,0
2022-10-18,13.30452,20.356567,8.830292,2.5589485,1826432.0,0.0,2.1954803,0.0,4686.4003125,5687.13,3856.4,96,2022,10,Autumn,1,0
2022-10-19,13.976006,18.408875,12.161163,3.830564,1531823.0,0.0003496806,1.5239944,0.0,4765.387916666667,5747.54,3873.32,96,2022,10,Autumn,2,0
2022-10-20,9.137436,15.396118,4.08786,2.6123047,1683456.0,0.0,6.362564,0.0,4809.40625,5793.29,3976.9,96,2022,10,Autumn,3,0
2022-10-21,9.7426605,12.878479,6.975067,3.6768816,1135343.0,0.24356842,5.7573395,0.0,4955.052708333334,5790.47,4047.92,96,2022,10,Autumn,4,0
2022-10-22,10.301666,12.965363,8.3403015,1.7192662,302506.7,0.44377643,5.1983337,0.0,4482.3715624999995,5206.15,3606.06,96,2022,10,Autumn,5,1
2022-10-23,11.731163,15.292999,7.776703,2.917017,1098922.6,0.0027974446,3.768837,0.0,4020.4857291666667,4952.5,3398.13,96,2022,10,Autumn,6,1
2022-10-24,14.595352,17.149689,12.174561,1.8736242,1081732.2,0.66989267,0.9046478,0.0,4828.568020833333,5786.25,3333.42,96,2022,10,Autumn,0,0
2022-10-25,14.930145,19.614319,12.869537,2.007081,1584456.6,0.050735474,0.56985474,0.0,4979.597604166666,5802.44,3917.06,96,2022,10,Autumn,1,0
2022-10-26,11.526535,14.587219,9.146881,2.0635827,851464.56,0.04301071,3.973465,0.0,4937.321458333333,5801.25,3959.34,96,2022,10,Autumn,2,0
2022-10-27,12.5394745,16.739685,10.149292,0.9791949,1380676.2,0.008996327,2.9605255,0.0,4967.2090625,5780.71,3972.01,96,2022,10,Autumn,3,0
2022-10-28,12.1881485,13.9140625,10.547302,2.3480654,744554.6,0.0011761984,3.3118515,0.0,5002.184479166667,5671.4,3954.27,96,2022,10,Autumn,4,0
2022-10-29,12.651894,13.263916,11.834991,2.0089746,985122.2,0.0055313115,2.8481064,0.0,4466.762708333334,5087.45,3565.96,96,2022,10,Autumn,5,1
2022-10-30,11.579315,12.525238,10.674866,0.9607143,1222182.4,0.003560384,3.9206848,0.0,4199.080833333333,4858.8,3355.48,96,2022,10,Autumn,6,1
2022-10-31,10.90918,11.287476,9.980072,1.2702663,820036.25,0.019963581,4.5908203,0.0,4178.420416666667,4824.56,3309.1,96,2022,10,Autumn,0,0
2022-11-01,11.487228,13.779419,10.540344,2.442076,1243426.1,0.016593933,4.0127716,0.0,3941.3338541666667,4617.84,3218.92,96,2022,11,Autumn,1,0
2022-11-02,12.990364,18.375732,9.335022,1.4838655,1194534.5,0.23174287,2.509636,0.0,4707.1476041666665,5644.17,3210.22,96,2022,11,Autumn,2,0
2022-11-03,11.249359,16.285645,7.452667,3.1489353,1393297.1,0.0,4.250641,0.0,4936.550520833333,5740.63,3818.47,96,2022,11,Autumn,3,0
2022-11-04,10.705116,12.183502,9.788574,3.7130163,547780.3,0.97901034,4.7948837,0.0,5030.102916666667,5770.52,3946.62,96,2022,11,Autumn,4,0
2022-11-05,9.961868,11.964142,8.383667,5.9064083,342894.94,0.0050226846,5.5381317,0.0,4656.368125,5278.74,3861.84,96,2022,11,Autumn,5,1
2022-11-06,9.021217,11.201172,7.65567,3.5431714,521122.12,0.019168854,6.4787827,0.0,4378.626875,5104.68,3514.84,96,2022,11,Autumn,6,1
2022-11-07,8.670334,12.426727,6.9096375,2.7511983,996992.0,0.033887226,6.829666,0.0,5000.2471875,5785.13,3567.83,96,2022,11,Autumn,0,0
2022-11-08,8.241722,13.554047,4.5803833,3.577064,1228761.6,0.0,7.258278,0.0,5087.15125,5942.24,3993.61,96,2022,11,Autumn,1,0
2022-11-09,9.22657,10.665558,8.18103,2.4504874,466056.53,0.035095215,6.27343,0.0,5206.856354166667,5963.67,4007.96,96,2022,11,Autumn,2,0
2022-11-10,9.131935,11.775238,7.633911,2.0122457,824234.7,0.018882751,6.368065,0.0,5175.034166666666,5893.52,4001.86,96,2022,11,Autumn,3,0
2022-11-11,7.3910217,12.830353,3.364746,1.3713835,869721.6,0.0,8.108978,0.0,5030.34125,5872.03,4057.63,96,2022,11,Autumn,4,0
2022-11-12,6.8535004,11.998413,4.037781,1.6842068,1161015.5,0.0,8.6465,0.0,4601.671666666666,5328.55,3930.13,96,2022,11,Autumn,5,1
2022-11-13,6.302986,9.928436,4.304077,1.8108692,750114.1,0.00019073488,9.197014,0.0,4404.862083333333,5228.61,3616.66,96,2022,11,Autumn,6,1
2022-11-14,6.283516,10.009338,3.8804321,2.4616249,816149.4,0.0011126201,9.216484,0.0,5046.123020833334,5940.14,3665.62,96,2022,11,Autumn,0,0
2022-11-15,7.52639,8.846039,6.1595764,2.6634655,515238.4,0.14130275,7.97361,0.0,5264.6014583333335,6041.63,4049.77,96,2022,11,Autumn,1,0
2022-11-16,8.07515,9.127472,6.6000366,1.6567019,315212.8,0.36452612,7.4248505,0.0,5303.990208333334,6046.85,4002.95,96,2022,11,Autumn,2,0
2022-11-17,7.8082657,9.868561,6.2240295,1.8472933,581619.2,0.0415802,7.6917343,0.0,5221.435208333333,6007.25,4064.99,96,2022,11,Autumn,3,0
2022-11-18,6.8897095,7.3719788,6.323242,2.2205644,268753.06,0.75639087,8.610291,0.0,5379.198020833333,6114.54,4080.26,96,2022,11,Autumn,4,0
2022-11-19,1.6735458,2.6365662,0.434021,2.3090966,814353.06,0.029532116,13.826454,0.0,4912.889375,5615.05,4092.55,96,2022,11,Autumn,5,1
2022-11-20,2.422493,5.0213013,1.3128052,1.7719116,813132.8,0.4397392,13.077507,0.0,4754.932395833333,5460.86,3806.27,96,2022,11,Autumn,6,1
2022-11-21,2.6864166,5.3952026,0.9550171,2.5453947,947089.06,0.0024795532,12.813583,0.0,5391.567604166667,6243.65,3934.05,96,2022,11,Autumn,0,0
2022-11-22,4.315628,6.052307,2.7971191,4.185116,564795.75,0.492541,11.184372,0.0,5535.517604166666,6334.33,4284.04,96,2022,11,Autumn,1,0
2022-11-23,4.391243,5.071808,3.6541138,3.6320834,180535.47,3.1851451,11.108757,0.0,5620.575416666667,6362.9,4343.96,96,2022,11,Autumn,2,0
2022-11-24,5.674469,7.714966,4.6049194,3.2261925,651980.8,0.22083919,9.825531,0.0,5577.790520833333,6345.1,4297.77,96,2022,11,Autumn,3,0
2022-11-25,5.9941254,10.549133,3.7773438,1.7162957,1109713.1,0.056330364,9.505875,0.0,5372.495416666667,6204.35,4344.95,96,2022,11,Autumn,4,0
2022-11-26,5.2161484,8.909515,2.0570374,1.9951029,649945.6,0.05455017,10.283852,0.0,5014.47625,5622.22,4166.93,96,2022,11,Autumn,5,1
2022-11-27,5.0406723,8.285767,2.5092468,2.0725453,762649.6,0.002415975,10.459328,0.0,4749.888229166667,5462.41,3790.89,96,2022,11,Autumn,6,1
2022-11-28,4.3386993,5.4260254,3.723816,3.8089013,809348.25,0.045140587,11.161301,0.0,5411.150625,6273.28,3838.83,96,2022,11,Autumn,0,0
2022-11-29,2.9244537,4.661865,1.6722717,3.2616527,686455.44,0.01001358,12.575546,0.0,5623.428020833333,6445.7,4307.16,96,2022,11,Autumn,1,0
2022-11-30,3.7847137,5.473938,2.1536255,1.9545764,441544.53,0.11253357,11.715286,0.0,5632.360625,6368.07,4355.57,96,2022,11,Autumn,2,0
2022-12-01,3.178505,5.4888,1.410675,1.5971534,704456.56,0.07149379,12.321495,0.0,5559.405624999999,6402.28,4392.41,96,2022,12,Winter,3,0
2022-12-02,0.8469467,1.8118286,0.052246094,1.4985294,223010.14,0.42012534,14.653053,0.0,5694.09125,6456.89,4405.56,96,2022,12,Winter,4,0
2022-12-03,3.7061386,4.8776855,2.5014038,3.2222114,287825.06,0.024318695,11.793861,0.0,5055.650104166666,5726.36,4243.56,96,2022,12,Winter,5,1
2022-12-04,4.8030243,5.6676636,3.4465027,3.367383,581909.3,0.008392334,10.696976,0.0,4780.646979166667,5519.35,3889.21,96,2022,12,Winter,6,1
2022-12-05,5.2418137,5.848572,4.6063232,3.5463352,428714.66,0.05410512,10.258186,0.0,5435.6258333333335,6246.16,3891.82,96,2022,12,Winter,0,0
2022-12-06,4.954529,6.8083496,2.9741516,2.281156,835029.3,1.2857119,10.545471,0.0,5541.313125000001,6276.29,4282.3,96,2022,12,Winter,1,0
2022-12-07,3.5833664,6.175537,1.9736328,2.3769696,994112.0,0.038782757,11.916634,0.0,5615.875208333334,6398.22,4411.55,96,2022,12,Winter,2,0
2022-12-08,3.4264069,4.416809,2.5709229,2.7682471,309986.12,0.13097127,12.073593,0.0,5702.488854166667,6455.53,4485.86,96,2022,12,Winter,3,0
2022-12-09,4.7644043,5.6273193,4.103882,3.081003,99242.664,1.5508335,10.735596,0.0,5664.856145833332,6421.2,4409.49,96,2022,12,Winter,4,0
2022-12-10,3.6175613,5.00119,2.6374512,4.392823,225634.14,1.4638901,11.882439,0.0,5090.410208333334,5767.67,4172.68,96,2022,12,Winter,5,1
2022-12-11,1.5497513,2.4813232,0.37902832,7.74821,821316.25,0.83996457,13.950249,0.0,4984.961354166667,5664.71,3970.36,96,2022,12,Winter,6,1
2022-12-12,-1.1649017,0.3861084,-2.2406921,3.7462385,625877.3,0.06965002,16.664902,0.0,5665.343958333334,6597.59,4144.01,96,2022,12,Winter,0,0
2022-12-13,-3.0309448,0.9148865,-5.825348,1.7796392,1041966.94,0.0,18.530945,0.0,5807.393541666667,6681.59,4631.41,96,2022,12,Winter,1,0
2022-12-14,-1.4128723,0.42022705,-3.656128,4.0845776,416443.72,0.00518163,16.912872,0.0,5999.425208333333,6776.48,4684.43,96,2022,12,Winter,2,0
2022-12-15,0.6179733,1.8152161,-0.57595825,2.1223178,741725.9,0.18040338,14.882027,0.0,5852.8748958333335,6558.75,4621.2,96,2022,12,Winter,3,0
2022-12-16,2.2883682,2.9056396,1.7155457,2.5824113,317576.53,1.1906307,13.211632,0.0,5586.447708333333,6257.81,4503.75,96,2022,12,Winter,4,0
2022-12-17,-0.0830307,1.0967407,-0.87109375,5.6397123,591769.6,0.027561188,15.583031,0.0,5186.217604166667,5897.44,4236.64,96,2022,12,Winter,5,1
2022-12-18,-3.389801,-0.2590332,-6.0838623,1.8939509,1006088.56,0.0,18.889801,0.0,4978.299479166667,5793.66,4100.55,96,2022,12,Winter,6,1
2022-12-19,-1.5905762,-0.199646,-3.6687012,4.131803,565811.2,0.0056584678,17.090576,0.0,5538.515208333333,6427.96,4224.38,96,2022,12,Winter,0,0
2022-12-20,-0.3512497,0.051116943,-1.0691223,3.5523703,529160.56,0.02673467,15.85125,0.0,5521.5984375,6301.21,4392.73,96,2022,12,Winter,1,0
2022-12-21,0.76911926,1.1526184,0.54156494,1.7852459,294997.34,0.01745224,14.730881,0.0,5458.35875,6180.27,4298.15,96,2022,12,Winter,2,0
2022-12-22,2.0173492,3.796814,0.22592163,2.3595428,740667.75,0.1821836,13.482651,0.0,5194.513645833334,5953.69,4129.52,96,2022,12,Winter,3,0
2022-12-23,4.870346,6.8367004,2.399475,3.0488791,412919.47,0.042565666,10.629654,0.0,4882.1996874999995,5690.93,3847.38,96,2022,12,Winter,4,0
2022-12-24,8.537949,12.475647,6.1816406,2.8708239,776012.8,0.5343437,6.9620514,0.0,4324.056041666667,4926.55,3479.71,96,2022,12,Winter,5,1
2022-12-25,7.2584763,11.107971,4.066803,2.303783,717073.06,0.0024159749,8.241524,0.0,3938.123020833333,4438.42,3271.72,96,2022,12,Winter,6,1
2022-12-26,6.968666,9.035645,4.9673767,2.1737716,835430.4,0.00025431317,8.531334,0.0,3982.574375,4577.23,3216.95,96,2022,12,Winter,0,0
2022-12-27,5.9608383,8.293701,3.0984802,3.677157,1008554.7,0.57843524,9.539162,0.0,4299.4590625,5138.03,3260.46,96,2022,12,Winter,1,0
2022-12-28,2.630745,6.8667297,-0.20706177,3.577241,968192.0,0.0,12.869255,0.0,4516.36125,5293.87,3635.12,96,2022,12,Winter,2,0
2022-12-29,3.3377,6.5867615,1.468811,2.926293,967795.2,0.0,12.1623,0.0,4640.567291666667,5369.44,3734.25,96,2022,12,Winter,3,0
2022-12-30,3.2332382,4.5233154,2.1405334,1.6282222,462592.0,0.04088084,12.266762,0.0,4633.558020833333,5332.56,3642.38,96,2022,12,Winter,4,0
2022-12-31,7.9321594,10.083984,5.636322,3.3236516,796846.94,0.00082651776,7.5678406,0.0,4351.778645833333,5144.83,3492.56,96,2022,12,Winter,5,1
2023-01-01,8.398048,12.335327,5.848572,2.7245235,811771.75,0.00025431317,7.1019516,0.0,3880.402083333333,4586.77,3368.65,96,2023,1,Winter,6,1
2023-01-02,6.3056946,9.758789,4.29245,1.701107,675537.06,0.009187062,9.194305,0.0,4646.277083333333,5506.06,3292.88,96,2023,1,Winter,0,0
2023-01-03,6.222328,8.090393,4.220978,1.6799567,361787.72,0.51078796,9.277672,0.0,4971.7908333333335,5732.32,3766.39,96,2023,1,Winter,1,0
2023-01-04,6.270996,9.250275,2.6192627,2.5896673,863859.2,0.05941391,9.229004,0.0,4985.5134375,5806.95,3920.0,96,2023,1,Winter,2,0
2023-01-05,8.480598,10.4021,6.7956543,3.9527123,386269.88,0.38884482,7.0194016,0.0,5156.544270833333,5834.87,3983.12,96,2023,1,Winter,3,0
2023-01-06,8.272293,11.028809,6.891449,2.7803957,229760.0,0.08888245,7.227707,0.0,5077.9975,5856.13,4035.41,96,2023,1,Winter,4,0
2023-01-07,6.231369,10.792328,3.4724426,1.9772238,1003229.9,0.0009854634,9.268631,0.0,4726.6090625,5463.41,4057.5,96,2023,1,Winter,5,1
2023-01-08,5.887665,8.5,3.332489,3.1587553,600477.9,0.003941854,9.612335,0.0,4665.508958333333,5372.53,3777.6,96,2023,1,Winter,6,1
2023-01-09,7.718498,8.723907,6.8173523,4.3538065,223850.67,2.0703316,7.781502,0.0,5337.332083333334,6111.08,3750.23,96,2023,1,Winter,0,0
2023-01-10,6.2739487,6.789154,5.59729,7.7615156,289053.88,2.7271588,9.226051,0.0,5507.915208333333,6227.02,4166.41,96,2023,1,Winter,1,0
2023-01-11,4.4472885,7.384552,1.8817444,3.155443,1149158.4,6.357829e-05,11.0527115,0.0,5375.0228125,6175.5,4298.81,96,2023,1,Winter,2,0
2023-01-12,5.8783646,9.663147,3.7232666,2.3882008,1059421.9,0.73337555,9.621635,0.0,5460.598541666667,6180.37,4330.15,96,2023,1,Winter,3,0
2023-01-13,5.45282,7.3382874,3.9382935,3.5959115,880580.25,0.14692943,10.04718,0.0,5512.894166666666,6230.46,4348.74,96,2023,1,Winter,4,0
2023-01-14,5.686531,10.124878,3.4298096,2.3823953,1138892.8,0.0017801921,9.813469,0.0,4903.339479166667,5563.04,4187.77,96,2023,1,Winter,5,1
2023-01-15,5.9157715,7.6763,4.320862,4.6022863,571481.6,0.58123267,9.5842285,0.0,4776.904270833334,5468.82,3898.99,96,2023,1,Winter,6,1
2023-01-16,4.166771,5.3121033,3.5498962,2.4728503,195660.8,1.1141777,11.333229,0.0,5511.686979166666,6294.86,3870.99,96,2023,1,Winter,0,0
2023-01-17,4.573967,7.113037,2.8008728,3.3859296,1212398.9,1.6308467,10.926033,0.0,5466.185520833333,6234.62,4374.83,96,2023,1,Winter,1,0
2023-01-18,4.43631,6.601837,3.1119995,2.0709188,1094284.8,0.7599195,11.06369,0.0,5470.108854166666,6167.86,4291.79,96,2023,1,Winter,2,0
2023-01-19,2.7096558,4.5678406,1.414093,4.703044,419315.2,0.79434717,12.790344,0.0,5685.638125,6354.01,4363.9,96,2023,1,Winter,3,0
2023-01-20,0.19302368,1.4310608,-1.0153809,5.1088057,532036.25,0.18059413,15.306976,0.0,5773.861041666667,6498.31,4438.63,96,2023,1,Winter,4,0
2023-01-21,0.66378784,0.96347046,0.35714722,5.313176,590762.7,0.20011266,14.836212,0.0,5256.881875,5953.63,4410.71,96,2023,1,Winter,5,1
2023-01-22,0.36245728,0.83380127,-0.30596924,3.7209008,485444.28,0.962766,15.137543,0.0,4946.2586458333335,5595.32,4070.91,96,2023,1,Winter,6,1
2023-01-23,3.2110672,5.3560486,1.242218,3.8818161,748194.1,0.101025894,12.288933,0.0,5404.435416666666,6182.17,4003.39,96,2023,1,Winter,0,0
2023-01-24,3.281189,5.318939,2.3429565,2.950735,838429.9,0.05982717,12.218811,0.0,5489.099479166667,6235.62,4322.18,96,2023,1,Winter,1,0
