date,temp_mean_c,temp_max_c,temp_min_c,wind_mean_m_s,n_soundings,HDD,CDD
2011-02-06,9.5,12.2,6.8,6.0,2,6.0,0.0
2011-02-07,8.5,13.8,3.2,5.0,2,7.0,0.0
2011-02-08,4.2,7.2,1.2,4.0,2,11.3,0.0
2011-02-09,6.6,8.4,4.8,7.0,2,8.9,0.0
2011-02-10,3.1,4.4,1.8,5.0,2,12.4,0.0
2011-02-11,-0.1499999999999999,1.6,-1.9,4.0,2,15.65,0.0
2011-02-12,5.5,6.6,4.4,12.0,2,10.0,0.0
2011-02-13,-1.15,1.0,-3.3,4.0,2,16.65,0.0
2011-02-14,0.5,1.0,0.0,4.0,2,15.0,0.0
2011-02-15,-1.1,-0.7,-1.5,6.0,2,16.6,0.0
2011-02-16,-1.0,-0.1,-1.9,5.0,2,16.5,0.0
2011-02-17,-0.15000000000000002,0.6,-0.9,5.0,2,15.65,0.0
2011-02-18,3.7,6.4,1.0,6.0,2,11.8,0.0
2011-02-19,4.7,5.8,3.6,4.0,2,10.8,0.0
2011-02-20,3.6,3.6,3.6,2.0,1,11.9,0.0
2011-02-21,-2.1,-2.1,-2.1,6.0,1,17.6,0.0
2011-02-22,-1.7000000000000002,-0.7,-2.7,3.0,2,17.2,0.0
2011-02-23,-2.1,-1.3,-2.9,2.0,2,17.6,0.0
2011-02-24,-4.1,-2.3,-5.9,3.0,2,19.6,0.0
2011-02-25,-3.3,-1.5,-5.1,5.0,2,18.8,0.0
2011-02-26,0.1499999999999999,2.4,-2.1,2.0,2,15.35,0.0
2011-02-27,-0.6499999999999999,2.0,-3.3,2.0,2,16.15,0.0
2011-02-28,-1.65,0.6,-3.9,3.0,2,17.15,0.0
2011-03-01,1.25,2.6,-0.1,3.0,2,14.25,0.0
2011-03-02,0.1499999999999999,2.4,-2.1,7.0,2,15.35,0.0
2011-03-03,0.9500000000000001,2.6,-0.7,2.0,2,14.55,0.0
2011-03-04,3.6999999999999997,5.6,1.8,3.0,2,11.8,0.0
2011-03-05,2.55,5.6,-0.5,3.0,2,12.95,0.0
2011-03-06,1.55,4.0,-0.9,2.0,2,13.95,0.0
2011-03-07,0.75,2.6,-1.1,6.0,2,14.75,0.0
2011-03-08,0.15000000000000013,3.6,-3.3,3.0,2,15.35,0.0
2011-03-09,0.6500000000000001,5.2,-3.9,2.0,2,14.85,0.0
2011-03-10,0.8499999999999999,5.6,-3.9,3.0,2,14.65,0.0
2011-03-11,8.5,14.2,2.8,9.0,2,7.0,0.0
2011-03-12,9.0,15.2,2.8,5.0,2,6.5,0.0
2011-03-13,11.299999999999999,16.4,6.2,9.0,2,4.200000000000001,0.0
2011-03-14,13.4,17.6,9.2,6.0,2,2.0999999999999996,0.0
2011-03-15,13.7,17.8,9.6,3.0,2,1.8000000000000007,0.0
2011-03-16,12.8,15.4,10.2,7.0,2,2.6999999999999993,0.0
2011-03-17,12.8,12.8,12.8,8.0,1,2.6999999999999993,0.0
2011-03-18,8.9,10.4,7.4,6.0,2,6.6,0.0
2011-03-19,4.5,4.6,4.4,7.0,2,11.0,0.0
2011-03-20,4.9,6.6,3.2,5.0,2,10.6,0.0
2011-03-21,6.6,9.4,3.8,2.0,2,8.9,0.0
2011-03-22,7.1000000000000005,12.8,1.4,4.0,2,8.399999999999999,0.0
2011-03-23,9.9,15.0,4.8,2.0,2,5.6,0.0
2011-03-24,11.6,15.2,8.0,7.0,2,3.9000000000000004,0.0
2011-03-25,12.600000000000001,17.6,7.6,5.0,2,2.8999999999999986,0.0
2011-03-26,14.4,19.0,9.8,9.0,2,1.0999999999999996,0.0
2011-03-27,8.3,8.4,8.2,4.0,2,7.199999999999999,0.0
2011-03-28,7.800000000000001,10.8,4.8,3.0,2,7.699999999999999,0.0
2011-03-29,8.9,13.6,4.2,3.0,2,6.6,0.0
2011-03-30,10.8,16.6,5.0,2.0,2,4.699999999999999,0.0
2011-03-31,12.0,17.6,6.4,3.0,2,3.5,0.0
2011-04-01,8.4,8.4,8.4,2.0,1,7.1,0.0
2011-04-02,14.7,17.8,11.6,4.0,2,0.8000000000000007,0.0
2011-04-03,14.399999999999999,18.4,10.4,4.0,2,1.1000000000000014,0.0
2011-04-04,14.399999999999999,19.2,9.6,4.0,2,1.1000000000000014,0.0
2011-04-05,12.7,15.0,10.4,11.0,2,2.8000000000000007,0.0
2011-04-06,13.5,17.8,9.2,3.0,2,2.0,0.0
2011-04-07,18.5,22.0,15.0,5.0,2,0.0,0.5
2011-04-08,16.6,18.8,14.4,15.0,2,0.0,0.0
2011-04-09,15.5,16.8,14.2,16.0,2,0.0,0.0
2011-04-10,11.399999999999999,13.6,9.2,10.0,2,4.100000000000001,0.0
2011-04-11,9.8,9.8,9.8,2.0,1,5.699999999999999,0.0
2011-04-13,11.6,11.6,11.6,14.0,1,3.9000000000000004,0.0
2011-04-14,7.1,8.4,5.8,9.0,2,8.4,0.0
2011-04-15,9.5,12.6,6.4,7.0,2,6.0,0.0
2011-04-16,11.2,13.6,8.8,3.0,2,4.300000000000001,0.0
2011-04-17,11.4,16.6,6.2,2.0,2,4.1,0.0
2011-04-18,12.6,18.0,7.2,5.0,2,2.9000000000000004,0.0
2011-04-19,14.1,20.0,8.2,4.0,2,1.4000000000000004,0.0
2011-04-20,16.3,20.0,12.6,3.0,2,0.0,0.0
2011-04-21,15.399999999999999,22.4,8.4,3.0,2,0.10000000000000142,0.0
2011-04-22,18.1,24.0,12.2,4.0,2,0.0,0.10000000000000142
2011-04-23,17.3,22.8,11.8,4.0,2,0.0,0.0
2011-04-24,13.100000000000001,13.8,12.4,4.0,2,2.3999999999999986,0.0
2011-04-25,13.9,16.6,11.2,4.0,2,1.5999999999999996,0.0
2011-04-26,16.2,20.2,12.2,4.0,2,0.0,0.0
2011-04-27,15.9,20.6,11.2,6.0,2,0.0,0.0
2011-04-28,16.6,20.0,13.2,2.0,2,0.0,0.0
2011-04-29,16.700000000000003,21.6,11.8,5.0,2,0.0,0.0
2011-04-30,17.5,21.6,13.4,4.0,2,0.0,0.0
2011-05-01,12.8,13.4,12.2,2.0,2,2.6999999999999993,0.0
2011-05-02,14.7,17.4,12.0,5.0,2,0.8000000000000007,0.0
2011-05-03,14.5,20.0,9.0,6.0,2,1.0,0.0
2011-05-04,8.6,12.4,4.8,7.0,2,6.9,0.0
2011-05-05,10.2,14.0,6.4,5.0,2,5.300000000000001,0.0
2011-05-06,9.5,14.8,4.2,3.0,2,6.0,0.0
2011-05-07,13.0,20.6,5.4,6.0,2,2.5,0.0
2011-05-08,9.5,9.6,9.4,4.0,2,6.0,0.0
2011-05-09,14.6,20.4,8.8,4.0,2,0.9000000000000004,0.0
2011-05-10,18.3,23.8,12.8,3.0,2,0.0,0.3000000000000007
2011-05-12,19.1,23.8,14.4,3.0,2,0.0,1.1000000000000014
2011-05-13,19.4,22.0,16.8,10.0,2,0.0,1.3999999999999986
2011-05-14,16.2,21.4,11.0,3.0,2,0.0,0.0
2011-05-15,16.1,16.8,15.4,5.0,2,0.0,0.0
2011-05-16,11.8,14.2,9.4,4.0,2,3.6999999999999993,0.0
2011-05-17,15.3,20.2,10.4,4.0,2,0.1999999999999993,0.0
2011-05-18,17.4,23.6,11.2,3.0,2,0.0,0.0
2011-05-19,19.6,25.6,13.6,3.0,2,0.0,1.6000000000000014
2011-05-20,21.3,27.2,15.4,3.0,2,0.0,3.3000000000000007
2011-05-21,28.2,28.2,28.2,2.0,1,0.0,10.2
2011-05-22,22.0,28.0,16.0,4.0,2,0.0,4.0
2011-05-23,21.5,26.6,16.4,3.0,2,0.0,3.5
2011-05-24,27.0,27.0,27.0,2.0,1,0.0,9.0
2011-05-25,20.7,24.4,17.0,7.0,2,0.0,2.6999999999999993
2011-05-26,18.799999999999997,23.4,14.2,4.0,2,0.0,0.7999999999999972
2011-05-27,21.4,27.2,15.6,5.0,2,0.0,3.3999999999999986
2011-05-28,16.4,16.8,16.0,6.0,2,0.0,0.0
2011-05-29,16.9,21.4,12.4,5.0,2,0.0,0.0
2011-05-30,19.3,25.2,13.4,2.0,2,0.0,1.3000000000000007
2011-05-31,22.8,28.6,17.0,7.0,2,0.0,4.800000000000001
2011-06-01,17.2,17.2,17.2,2.0,1,0.0,0.0
2011-06-02,23.0,28.0,18.0,3.0,2,0.0,5.0
2011-06-03,19.6,19.6,19.6,2.0,1,0.0,1.6000000000000014
2011-06-04,24.0,29.0,19.0,5.0,2,0.0,6.0
2011-06-05,21.7,24.4,19.0,3.0,2,0.0,3.6999999999999993
2011-06-06,18.4,18.4,18.4,4.0,1,0.0,0.3999999999999986
2011-06-07,21.200000000000003,24.8,17.6,6.0,2,0.0,3.200000000000003
2011-06-08,21.4,22.0,20.8,4.0,2,0.0,3.3999999999999986
2011-06-09,19.4,19.8,19.0,4.0,2,0.0,1.3999999999999986
2011-06-11,15.4,15.4,15.4,2.0,1,0.09999999999999964,0.0
2011-06-12,23.4,23.4,23.4,4.0,1,0.0,5.399999999999999
2011-06-13,20.1,23.8,16.4,3.0,2,0.0,2.1000000000000014
2011-06-14,19.6,21.4,17.8,3.0,2,0.0,1.6000000000000014
2011-06-15,20.2,25.4,15.0,3.0,2,0.0,2.1999999999999993
2011-06-16,21.6,27.6,15.6,3.0,2,0.0,3.6000000000000014
2011-06-17,22.799999999999997,27.4,18.2,3.0,2,0.0,4.799999999999997
2011-06-18,23.1,27.4,18.8,7.0,2,0.0,5.100000000000001
2011-06-19,16.9,17.2,16.6,10.0,2,0.0,0.0
2011-06-20,17.4,21.4,13.4,9.0,2,0.0,0.0
2011-06-21,20.6,25.6,15.6,5.0,2,0.0,2.6000000000000014
2011-06-24,20.4,22.6,18.2,6.0,2,0.0,2.3999999999999986
2011-06-25,19.3,20.6,18.0,10.0,2,0.0,1.3000000000000007
2011-06-26,17.2,20.0,14.4,6.0,2,0.0,0.0
2011-06-27,19.0,23.2,14.8,5.0,2,0.0,1.0
2011-06-28,20.3,23.6,17.0,6.0,2,0.0,2.3000000000000007
2011-06-29,22.299999999999997,24.4,20.2,6.0,2,0.0,4.299999999999997
2011-06-30,20.1,22.8,17.4,4.0,2,0.0,2.1000000000000014
2011-07-02,12.2,12.2,12.2,8.0,1,3.3000000000000007,0.0
2011-07-03,11.6,11.6,11.6,2.0,1,3.9000000000000004,0.0
2011-07-04,14.2,14.2,14.2,8.0,1,1.3000000000000007,0.0
2011-07-05,18.4,18.4,18.4,6.0,1,0.0,0.3999999999999986
2011-07-06,16.4,16.4,16.4,4.0,1,0.0,0.0
2011-07-07,16.2,16.2,16.2,2.0,1,0.0,0.0
2011-07-08,19.6,19.6,19.6,2.0,1,0.0,1.6000000000000014
2011-07-09,21.8,21.8,21.8,2.0,1,0.0,3.8000000000000007
2011-07-10,23.6,23.6,23.6,2.0,1,0.0,5.600000000000001
2011-07-11,24.6,24.6,24.6,4.0,1,0.0,6.600000000000001
2011-07-12,21.8,21.8,21.8,8.0,1,0.0,3.8000000000000007
2011-07-13,20.6,20.6,20.6,6.0,1,0.0,2.6000000000000014
2011-07-14,22.8,22.8,22.8,6.0,1,0.0,4.800000000000001
2011-07-15,24.4,24.4,24.4,4.0,1,0.0,6.399999999999999
2011-07-16,18.6,18.6,18.6,12.0,1,0.0,0.6000000000000014
2011-07-17,18.0,18.0,18.0,4.0,1,0.0,0.0
2011-07-19,21.0,21.0,21.0,4.0,1,0.0,3.0
2011-07-21,16.6,16.6,16.6,6.0,1,0.0,0.0
2011-07-22,14.8,14.8,14.8,8.0,1,0.6999999999999993,0.0
2011-07-23,14.6,14.6,14.6,4.0,1,0.9000000000000004,0.0
2011-07-24,16.2,16.2,16.2,2.0,1,0.0,0.0
2011-07-25,14.8,14.8,14.8,4.0,1,0.6999999999999993,0.0
2011-07-26,12.6,12.6,12.6,2.0,1,2.9000000000000004,0.0
2011-07-27,16.2,16.2,16.2,2.0,1,0.0,0.0
2011-07-28,16.4,16.4,16.4,4.0,1,0.0,0.0
2011-07-29,17.4,17.4,17.4,6.0,1,0.0,0.0
2011-07-30,18.0,18.0,18.0,2.0,1,0.0,0.0
2011-07-31,16.2,16.2,16.2,8.0,1,0.0,0.0
2011-08-01,16.2,16.2,16.2,6.0,1,0.0,0.0
2011-08-02,17.2,17.2,17.2,2.0,1,0.0,0.0
2011-08-03,17.6,17.6,17.6,2.0,1,0.0,0.0
2011-08-04,19.0,19.0,19.0,6.0,1,0.0,1.0
2011-08-05,17.2,17.2,17.2,2.0,1,0.0,0.0
2011-08-06,17.2,17.2,17.2,2.0,1,0.0,0.0
2011-08-07,20.6,20.6,20.6,4.0,1,0.0,2.6000000000000014
2011-08-08,19.8,19.8,19.8,2.0,1,0.0,1.8000000000000007
2011-08-09,17.8,17.8,17.8,8.0,1,0.0,0.0
2011-08-10,16.6,16.6,16.6,6.0,1,0.0,0.0
2011-08-11,13.0,13.0,13.0,2.0,1,2.5,0.0
2011-08-12,13.8,13.8,13.8,2.0,1,1.6999999999999993,0.0
2011-08-13,17.2,17.2,17.2,2.0,1,0.0,0.0
2011-08-14,16.4,16.4,16.4,2.0,1,0.0,0.0
2011-08-15,19.0,19.0,19.0,4.0,1,0.0,1.0
2011-08-17,19.4,19.4,19.4,2.0,1,0.0,1.3999999999999986
2011-08-18,17.8,17.8,17.8,2.0,1,0.0,0.0
2011-08-19,20.4,20.4,20.4,4.0,1,0.0,2.3999999999999986
2011-08-20,23.8,23.8,23.8,8.0,1,0.0,5.800000000000001
2011-08-21,18.0,18.0,18.0,4.0,1,0.0,0.0
2011-08-22,18.4,18.4,18.4,4.0,1,0.0,0.3999999999999986
2011-08-23,22.0,22.0,22.0,2.0,1,0.0,4.0
2011-08-24,22.8,22.8,22.8,2.0,1,0.0,4.800000000000001
2011-08-25,23.6,23.6,23.6,2.0,1,0.0,5.600000000000001
2011-08-26,25.4,25.4,25.4,6.0,1,0.0,7.399999999999999
2011-08-27,22.8,22.8,22.8,4.0,1,0.0,4.800000000000001
2011-08-28,18.0,18.0,18.0,8.0,1,0.0,0.0
2011-08-29,17.0,17.0,17.0,2.0,1,0.0,0.0
2011-08-30,20.4,20.4,20.4,2.0,1,0.0,2.3999999999999986
2011-08-31,18.4,18.4,18.4,6.0,1,0.0,0.3999999999999986
2011-09-01,17.2,17.2,17.2,4.0,1,0.0,0.0
2011-09-02,20.0,20.0,20.0,4.0,1,0.0,2.0
2011-09-03,16.6,16.6,16.6,2.0,1,0.0,0.0
2011-09-04,19.2,19.2,19.2,4.0,1,0.0,1.1999999999999993
2011-09-05,21.6,21.6,21.6,6.0,1,0.0,3.6000000000000014
2011-09-06,20.2,20.2,20.2,14.0,1,0.0,2.1999999999999993
2011-09-07,13.2,13.2,13.2,2.0,1,2.3000000000000007,0.0
2011-09-08,20.0,20.0,20.0,8.0,1,0.0,2.0
2011-09-09,15.2,15.2,15.2,10.0,1,0.3000000000000007,0.0
2011-09-10,15.6,15.6,15.6,2.0,1,0.0,0.0
2011-09-11,18.2,18.2,18.2,4.0,1,0.0,0.1999999999999993
2011-09-12,19.2,19.2,19.2,2.0,1,0.0,1.1999999999999993
2011-09-13,21.0,21.0,21.0,4.0,1,0.0,3.0
2011-09-14,17.4,17.4,17.4,2.0,1,0.0,0.0
2011-09-15,17.2,17.2,17.2,10.0,1,0.0,0.0
2011-09-16,13.6,13.6,13.6,2.0,1,1.9000000000000004,0.0
2011-09-17,14.2,14.2,14.2,2.0,1,1.3000000000000007,0.0
2011-09-18,16.4,16.4,16.4,4.0,1,0.0,0.0
2011-09-19,19.8,19.8,19.8,2.0,1,0.0,1.8000000000000007
2011-09-20,16.2,16.2,16.2,2.0,1,0.0,0.0
2011-09-21,14.4,14.4,14.4,4.0,1,1.0999999999999996,0.0
2011-09-22,15.6,15.6,15.6,2.0,1,0.0,0.0
2011-09-23,16.6,16.6,16.6,4.0,1,0.0,0.0
2011-09-24,12.2,12.2,12.2,2.0,1,3.3000000000000007,0.0
2011-09-25,12.2,12.2,12.2,4.0,1,3.3000000000000007,0.0
2011-09-26,12.2,12.2,12.2,2.0,1,3.3000000000000007,0.0
2011-09-27,14.0,14.0,14.0,2.0,1,1.5,0.0
2011-09-28,13.8,13.8,13.8,2.0,1,1.6999999999999993,0.0
2011-09-29,13.4,13.4,13.4,2.0,1,2.0999999999999996,0.0
2011-09-30,16.6,16.6,16.6,4.0,1,0.0,0.0
2011-10-01,14.8,14.8,14.8,2.0,1,0.6999999999999993,0.0
2011-10-02,15.6,15.6,15.6,2.0,1,0.0,0.0
2011-10-03,14.2,14.2,14.2,2.0,1,1.3000000000000007,0.0
2011-10-04,10.4,10.4,10.4,2.0,1,5.1,0.0
2011-10-05,13.4,13.4,13.4,2.0,1,2.0999999999999996,0.0
2011-10-06,15.2,15.2,15.2,4.0,1,0.3000000000000007,0.0
2011-10-07,13.2,13.2,13.2,4.0,1,2.3000000000000007,0.0
2011-10-08,8.6,8.6,8.6,10.0,1,6.9,0.0
2011-10-09,7.6,7.6,7.6,6.0,1,7.9,0.0
2011-10-10,6.6,6.6,6.6,4.0,1,8.9,0.0
2011-10-11,8.6,8.6,8.6,4.0,1,6.9,0.0
2011-10-14,7.6,7.6,7.6,4.0,1,7.9,0.0
2011-10-15,3.2,3.2,3.2,2.0,1,12.3,0.0
2011-10-16,6.2,6.2,6.2,10.0,1,9.3,0.0
2011-10-17,1.4,1.4,1.4,2.0,1,14.1,0.0
2011-10-18,0.0,0.0,0.0,2.0,1,15.5,0.0
2011-10-19,1.6,1.6,1.6,2.0,1,13.9,0.0
2011-10-20,13.6,13.6,13.6,8.0,1,1.9000000000000004,0.0
2011-10-21,6.8,6.8,6.8,2.0,1,8.7,0.0
2011-10-22,2.4,2.4,2.4,2.0,1,13.1,0.0
2011-10-23,7.6,7.6,7.6,2.0,1,7.9,0.0
2011-10-24,9.2,9.2,9.2,4.0,1,6.300000000000001,0.0
2011-10-25,8.6,8.6,8.6,4.0,1,6.9,0.0
2011-10-26,10.6,10.6,10.6,10.0,1,4.9,0.0
2011-10-27,10.0,10.0,10.0,4.0,1,5.5,0.0
2011-10-28,7.4,7.4,7.4,4.0,1,8.1,0.0
2011-10-29,7.6,7.6,7.6,2.0,1,7.9,0.0
2011-10-30,7.8,7.8,7.8,2.0,1,7.7,0.0
2011-10-31,7.4,7.4,7.4,2.0,1,8.1,0.0
2011-11-01,4.8,4.8,4.8,2.0,1,10.7,0.0
2011-11-02,5.0,5.0,5.0,4.0,1,10.5,0.0
2011-11-03,4.2,4.2,4.2,2.0,1,11.3,0.0
2011-11-04,2.4,2.4,2.4,4.0,1,13.1,0.0
2011-11-05,9.8,9.8,9.8,4.0,1,5.699999999999999,0.0
2011-11-06,8.2,8.2,8.2,6.0,1,7.300000000000001,0.0
2011-11-07,6.4,6.4,6.4,6.0,1,9.1,0.0
2011-11-08,7.6,7.6,7.6,4.0,1,7.9,0.0
2011-11-09,4.8,4.8,4.8,2.0,1,10.7,0.0
2011-11-10,6.4,6.4,6.4,4.0,1,9.1,0.0
2011-11-11,0.6,0.6,0.6,4.0,1,14.9,0.0
2011-11-12,0.4,0.4,0.4,2.0,1,15.1,0.0
2011-11-13,-0.9,-0.9,-0.9,2.0,1,16.4,0.0
2011-11-14,-1.5,-1.5,-1.5,2.0,1,17.0,0.0
2011-11-15,0.6,0.6,0.6,2.0,1,14.9,0.0
2011-11-16,-1.1,-1.1,-1.1,2.0,1,16.6,0.0
2011-11-18,-2.3,-2.3,-2.3,2.0,1,17.8,0.0
2011-11-19,2.6,2.6,2.6,4.0,1,12.9,0.0
2011-11-20,2.0,2.0,2.0,2.0,1,13.5,0.0
2011-11-21,0.8,0.8,0.8,2.0,1,14.7,0.0
2011-11-22,-0.9,-0.9,-0.9,2.0,1,16.4,0.0
2011-11-23,-1.5,-1.5,-1.5,2.0,1,17.0,0.0
2011-11-24,-5.1,-5.1,-5.1,2.0,1,20.6,0.0
2011-11-25,-1.7,-1.7,-1.7,2.0,1,17.2,0.0
2011-11-26,-0.1,-0.1,-0.1,2.0,1,15.6,0.0
2011-11-27,2.6,2.6,2.6,2.0,1,12.9,0.0
2011-11-28,0.2,0.2,0.2,2.0,1,15.3,0.0
2011-11-29,0.0,0.0,0.0,4.0,1,15.5,0.0
2011-11-30,0.4,0.4,0.4,2.0,1,15.1,0.0
2011-12-01,0.6,0.6,0.6,2.0,1,14.9,0.0
2011-12-02,-1.5,-1.5,-1.5,4.0,1,17.0,0.0
2011-12-03,-1.5,-1.5,-1.5,0.0,1,17.0,0.0
2011-12-04,1.6,1.6,1.6,2.0,1,13.9,0.0
2011-12-05,7.0,7.0,7.0,4.0,1,8.5,0.0
2011-12-06,3.0,3.0,3.0,4.0,1,12.5,0.0
2011-12-08,4.8,4.8,4.8,8.0,1,10.7,0.0
2011-12-09,0.6,0.6,0.6,2.0,1,14.9,0.0
2011-12-10,3.4,3.4,3.4,4.0,1,12.1,0.0
2011-12-11,6.2,6.2,6.2,8.0,1,9.3,0.0
2011-12-12,4.4,4.4,4.4,4.0,1,11.1,0.0
2011-12-13,5.2,5.2,5.2,6.0,1,10.3,0.0
2011-12-14,1.8,1.8,1.8,2.0,1,13.7,0.0
2011-12-15,6.4,6.4,6.4,2.0,1,9.1,0.0
2011-12-16,5.0,5.0,5.0,4.0,1,10.5,0.0
2011-12-17,7.2,7.2,7.2,6.0,1,8.3,0.0
2011-12-18,2.8,2.8,2.8,6.0,1,12.7,0.0
2011-12-19,-1.1,-1.1,-1.1,2.0,1,16.6,0.0
2011-12-20,0.4,0.4,0.4,2.0,1,15.1,0.0
2011-12-21,-4.1,-4.1,-4.1,2.0,1,19.6,0.0
2011-12-22,1.4,1.4,1.4,6.0,1,14.1,0.0
2011-12-23,-1.3,-1.3,-1.3,2.0,1,16.8,0.0
2011-12-24,-0.9,-0.9,-0.9,4.0,1,16.4,0.0
2011-12-25,2.8,2.8,2.8,6.0,1,12.7,0.0
2011-12-26,-0.5,-0.5,-0.5,4.0,1,16.0,0.0
2011-12-27,2.8,2.8,2.8,2.0,1,12.7,0.0
2011-12-28,3.8,3.8,3.8,2.0,1,11.7,0.0
2011-12-29,2.4,2.4,2.4,2.0,1,13.1,0.0
2011-12-30,1.2,1.2,1.2,2.0,1,14.3,0.0
2011-12-31,0.2,0.2,0.2,2.0,1,15.3,0.0
2012-01-01,-2.7,-2.7,-2.7,2.0,1,18.2,0.0
2012-01-02,1.4,1.4,1.4,2.0,1,14.1,0.0
2012-01-03,0.6,0.6,0.6,2.0,1,14.9,0.0
2012-01-04,1.6,1.6,1.6,4.0,1,13.9,0.0
2012-01-05,4.0,4.0,4.0,6.0,1,11.5,0.0
2012-01-06,5.2,5.2,5.2,8.0,1,10.3,0.0
2012-01-07,2.6,2.6,2.6,17.0,1,12.9,0.0
2012-01-08,0.2,0.2,0.2,4.0,1,15.3,0.0
2012-01-09,3.0,3.0,3.0,4.0,1,12.5,0.0
2012-01-10,1.2,1.2,1.2,4.0,1,14.3,0.0
2012-01-11,4.4,4.4,4.4,10.0,1,11.1,0.0
2012-01-12,5.8,5.8,5.8,8.0,1,9.7,0.0
2012-01-13,2.0,2.0,2.0,4.0,1,13.5,0.0
2012-01-14,2.2,2.2,2.2,12.0,1,13.3,0.0
2012-01-15,-0.3,-0.3,-0.3,8.0,1,15.8,0.0
2012-01-16,-1.3,-1.3,-1.3,2.0,1,16.8,0.0
2012-01-17,-1.5,-1.5,-1.5,6.0,1,17.0,0.0
2012-01-18,-0.7,-0.7,-0.7,2.0,1,16.2,0.0
2012-01-19,-1.9,-1.9,-1.9,4.0,1,17.4,0.0
2012-01-20,2.8,2.8,2.8,4.0,1,12.7,0.0
2012-01-21,2.4,2.4,2.4,12.0,1,13.1,0.0
2012-01-22,1.8,1.8,1.8,6.0,1,13.7,0.0
2012-01-23,3.6,3.6,3.6,6.0,1,11.9,0.0
2012-01-24,3.8,3.8,3.8,4.0,1,11.7,0.0
2012-01-25,1.4,1.4,1.4,4.0,1,14.1,0.0
2012-01-26,-0.9,-0.9,-0.9,6.0,1,16.4,0.0
2012-01-27,-1.5,-1.5,-1.5,2.0,1,17.0,0.0
2012-01-29,-1.5,-1.5,-1.5,4.0,1,17.0,0.0
2012-01-30,-5.1,-5.1,-5.1,2.0,1,20.6,0.0
2012-01-31,-5.9,-5.9,-5.9,6.0,1,21.4,0.0
2012-02-01,-6.7,-6.7,-6.7,6.0,1,22.2,0.0
2012-02-02,-11.1,-11.1,-11.1,0.0,1,26.6,0.0
2012-02-03,-7.9,-7.9,-7.9,6.0,1,23.4,0.0
2012-02-04,-7.3,-7.3,-7.3,6.0,1,22.8,0.0
2012-02-05,-8.7,-8.7,-8.7,4.0,1,24.2,0.0
2012-02-06,-16.1,-16.1,-16.1,0.0,1,31.6,0.0
2012-02-07,-8.9,-8.9,-8.9,4.0,1,24.4,0.0
2012-02-08,-9.7,-9.7,-9.7,2.0,1,25.2,0.0
2012-02-09,-13.3,-13.3,-13.3,2.0,1,28.8,0.0
2012-02-10,-12.3,-12.3,-12.3,2.0,1,27.8,0.0
2012-02-11,-11.1,-11.1,-11.1,4.0,1,26.6,0.0
2012-02-12,-8.7,-8.7,-8.7,2.0,1,24.2,0.0
2012-02-13,-5.5,-5.5,-5.5,2.0,1,21.0,0.0
2012-02-14,-7.1,-7.1,-7.1,4.0,1,22.6,0.0
2012-02-15,-5.3,-5.3,-5.3,2.0,1,20.8,0.0
2012-02-16,1.8,1.8,1.8,19.0,1,13.7,0.0
2012-02-17,-0.9,-0.9,-0.9,8.0,1,16.4,0.0
2012-02-18,3.4,3.4,3.4,12.0,1,12.1,0.0
2012-02-19,-0.1,-0.1,-0.1,4.0,1,15.6,0.0
2012-02-20,1.4,1.4,1.4,4.0,1,14.1,0.0
2012-02-21,-0.9,-0.9,-0.9,4.0,1,16.4,0.0
2012-02-22,-1.9,-1.9,-1.9,4.0,1,17.4,0.0
2012-02-23,-1.3,-1.3,-1.3,4.0,1,16.8,0.0
2012-02-24,5.8,5.8,5.8,10.0,1,9.7,0.0
2012-02-25,9.4,9.4,9.4,10.0,1,6.1,0.0
2012-02-26,7.0,7.0,7.0,12.0,1,8.5,0.0
2012-02-27,1.2,1.2,1.2,8.0,1,14.3,0.0
2012-02-28,0.0,0.0,0.0,2.0,1,15.5,0.0
2012-02-29,5.0,5.0,5.0,8.0,1,10.5,0.0
2012-03-04,0.0,0.0,0.0,4.0,1,15.5,0.0
2012-03-05,0.6,0.6,0.6,4.0,1,14.9,0.0
2012-03-08,-2.1,-2.1,-2.1,4.0,1,17.6,0.0
2012-03-09,0.0,0.0,0.0,2.0,1,15.5,0.0
2012-03-10,1.8,1.8,1.8,2.0,1,13.7,0.0
2012-03-11,3.0,3.0,3.0,4.0,1,12.5,0.0
2012-03-12,5.2,5.2,5.2,10.0,1,10.3,0.0
2012-03-13,5.8,5.8,5.8,2.0,1,9.7,0.0
2012-03-14,7.4,7.4,7.4,6.0,1,8.1,0.0
2012-03-15,6.2,6.2,6.2,10.0,1,9.3,0.0
2012-03-16,3.0,3.0,3.0,4.0,1,12.5,0.0
2012-03-17,5.8,5.8,5.8,4.0,1,9.7,0.0
2012-03-18,9.6,9.6,9.6,2.0,1,5.9,0.0
2012-03-19,11.6,11.6,11.6,8.0,1,3.9000000000000004,0.0
2012-03-20,8.6,8.6,8.6,2.0,1,6.9,0.0
2012-03-21,6.6,6.6,6.6,2.0,1,8.9,0.0
2012-03-22,9.0,9.0,9.0,2.0,1,6.5,0.0
2012-03-23,9.6,9.6,9.6,2.0,1,5.9,0.0
2012-03-24,11.4,11.4,11.4,4.0,1,4.1,0.0
2012-03-26,12.6,12.6,12.6,8.0,1,2.9000000000000004,0.0
2012-03-27,5.0,5.0,5.0,2.0,1,10.5,0.0
