date,temp_mean_c,temp_max_c,temp_min_c,wind_mean_m_s,solar_rad_j_m2,precip_mm,HDD,CDD
1975-11-04,8.266251,9.458862,7.3940125,2.100497,542988.8,0.003496806,7.2337494,0.0
1975-11-05,8.06649,8.838684,7.6196594,1.4385097,428629.3,0.04679362,7.43351,0.0
1975-11-06,7.6474915,8.630096,6.952545,2.559018,334033.06,0.098927826,7.8525085,0.0
1975-11-07,8.061165,8.526184,7.79657,2.0405915,330636.8,0.26686987,7.438835,0.0
1975-11-08,7.7149887,10.320801,6.030792,1.7283964,723618.1,0.041786827,7.7850113,0.0
1975-11-09,6.047966,7.6258545,4.5631104,3.3936372,423360.0,0.1212279,9.452034,0.0
1975-11-10,6.433449,6.7355347,5.92395,3.4570434,289322.7,0.48208234,9.066551,0.0
1975-11-11,5.228256,6.4100647,4.377228,1.5030186,689378.1,0.38941702,10.271744,0.0
1975-11-12,4.374611,6.4346924,1.1982422,2.5422037,781252.3,0.022411346,11.125389,0.0
1975-11-13,6.3984375,7.8847046,5.3088074,4.487616,781990.4,0.01707077,9.1015625,0.0
1975-11-14,4.533821,5.479492,3.3537292,2.9534051,551667.2,0.72288513,10.966179,0.0
1975-11-15,4.458412,5.6307373,3.6810913,1.7702336,463270.4,0.6321589,11.041588,0.0
1975-11-16,2.350891,3.4490967,1.6058044,3.607586,493252.25,0.14502206,13.149109,0.0
1975-11-17,3.4095001,5.498932,1.9670715,4.9961123,447748.28,0.19671121,12.0905,0.0
1975-11-18,7.7083817,10.584503,5.622284,4.5273833,424200.53,0.16997656,7.7916183,0.0
1975-11-19,5.7755737,7.124481,4.070984,3.657555,862131.2,0.0011444092,9.724426,0.0
1975-11-20,3.7316742,6.0223694,1.7100525,3.6260812,184648.53,0.7173856,11.768326,0.0
1975-11-21,3.3957825,5.5203857,0.70602417,6.087709,1.143552e+06,0.85954666,12.104218,0.0
1975-11-22,0.25894165,2.5559082,-0.9732666,5.287948,768465.06,0.23829141,15.241058,0.0
1975-11-23,-0.75048065,0.5116577,-1.7468567,6.742666,830549.3,0.14559428,16.25048,0.0
1975-11-24,-2.446373,0.6508484,-4.0949097,4.412387,1.1691648e+06,9.536743e-05,17.946373,0.0
1975-11-25,-5.698723,-2.3607788,-7.884308,2.6249838,1.2048682e+06,0.0,21.198723,0.0
1975-11-26,-5.4375916,-0.846344,-8.630096,1.6276441,1.1613696e+06,0.0,20.937592,0.0
1975-11-27,-2.1189423,0.7432251,-4.9031067,4.3579273,802316.8,3.1789146e-05,17.618942,0.0
1975-11-28,2.1455307,5.7015686,-0.78308105,3.7091842,910144.0,0.00111262,13.354469,0.0
1975-11-29,2.9808655,6.533783,1.1013794,2.9376903,1.01676375e+06,0.0003496806,12.5191345,0.0
1975-11-30,4.372444,7.30954,1.7560425,3.5903647,608537.6,0.010935466,11.127556,0.0
1975-12-01,4.31691,5.4813843,3.314087,2.6347828,599334.4,0.14108023,11.18309,0.0
1975-12-02,3.2023697,4.8239746,1.3567505,3.160873,738752.0,0.00079472864,12.29763,0.0
1975-12-03,4.058502,5.2164307,2.6907349,4.798968,655069.9,0.015258789,11.441498,0.0
1975-12-04,3.9244614,5.6099243,2.626007,2.437871,673467.75,0.03124873,11.575539,0.0
1975-12-05,2.8093414,5.7825623,0.029205322,2.5609381,917384.56,0.0006039938,12.690659,0.0
1975-12-06,5.735916,8.276672,3.8205872,4.1538143,776115.2,0.023110708,9.764084,0.0
1975-12-07,2.9598389,5.157715,-0.36746216,5.34096,849075.2,0.009234746,12.540161,0.0
1975-12-08,2.5720444,6.5270386,-1.1516418,4.3554215,757627.75,0.00054041547,12.927956,0.0
1975-12-09,2.914238,5.3743896,1.181427,3.473848,634350.94,0.0018755596,12.585762,0.0
1975-12-10,0.53435516,3.886078,-1.8068848,2.3420439,937984.0,6.357829e-05,14.965645,0.0
1975-12-11,1.835701,4.8573914,0.22619629,2.4180605,824204.8,0.0004132589,13.664299,0.0
1975-12-12,-1.0977402,0.82855225,-2.2167664,3.4140875,919650.1,0.018374126,16.59774,0.0
1975-12-13,-0.28030396,0.09686279,-0.613739,1.903693,430617.6,0.12741089,15.780304,0.0
1975-12-14,0.58169556,1.9830322,-0.11953735,1.5408568,662540.8,0.011316935,14.918304,0.0
1975-12-15,0.028823853,1.3736267,-1.1112366,2.3613787,495624.53,0.03115336,15.471176,0.0
1975-12-16,0.8217163,2.1863403,-0.4156189,4.61366,396437.34,0.4638354,14.678284,0.0
1975-12-17,2.0855255,2.235443,1.9151001,1.9452497,72268.8,1.5804608,13.4144745,0.0
1975-12-18,-0.9700165,0.5520935,-3.8971252,6.6123343,763426.1,2.1677651,16.470016,0.0
1975-12-19,-7.344612,-5.669922,-9.766144,2.9754329,959974.4,0.008742015,22.844612,0.0
1975-12-20,-5.5225525,-2.0002136,-9.684479,4.155783,802961.06,0.008138021,21.022552,0.0
1975-12-21,-1.6517563,0.84661865,-4.1872864,3.4912066,315336.53,0.090916954,17.151756,0.0
1975-12-22,0.6131973,3.4463196,-2.2036438,4.191862,834184.56,0.00041325888,14.886803,0.0
1975-12-23,0.044319153,2.3649292,-1.1557922,2.4551365,943850.7,6.357829e-05,15.455681,0.0
1975-12-24,-1.1398926,2.243927,-3.359253,2.369679,941333.3,0.0,16.639893,0.0
1975-12-25,-1.2630081,0.98172,-3.4569397,3.2082114,915451.75,0.00371933,16.763008,0.0
1975-12-26,-0.22654724,2.49823,-3.147766,3.881547,905472.0,0.046126045,15.726547,0.0
1975-12-27,3.645752,5.1069946,0.5108032,6.0750585,324949.34,0.8797964,11.854248,0.0
1975-12-28,2.6718292,6.1784973,0.6447449,2.398541,990826.7,0.00019073486,12.828171,0.0
1975-12-29,0.28646088,1.1351929,-0.5019531,1.5074848,637026.1,0.0039100647,15.213539,0.0
1975-12-30,-1.0003891,-0.614563,-1.539917,1.3863189,721335.44,0.0065485635,16.50039,0.0
1975-12-31,-2.0190506,-1.7844238,-2.233429,2.0916572,577574.4,0.012811026,17.51905,0.0
1976-01-01,-1.1744232,0.34066772,-2.7567444,2.90969,605687.44,0.030231476,16.674423,0.0
1976-01-02,2.9612503,5.500763,0.29904175,4.528285,629678.94,0.46815872,12.53875,0.0
1976-01-03,4.2607193,6.9705505,1.6262817,4.3767424,727735.44,0.033442177,11.239281,0.0
1976-01-04,3.5659637,4.5739136,1.4369507,9.255122,1.0367147e+06,0.053977966,11.934036,0.0
1976-01-05,0.13854218,1.1374207,-2.0030518,5.1371737,759982.94,0.028355917,15.361458,0.0
1976-01-06,2.781273,3.8990479,1.0648804,3.617745,263799.47,0.97942346,12.718727,0.0
1976-01-07,-0.9559021,0.68222046,-2.7099,2.838384,1.03173975e+06,0.13589858,16.455902,0.0
1976-01-08,-0.21339417,2.2664795,-2.3783264,3.776209,519492.28,0.00012715659,15.713394,0.0
1976-01-09,-0.91413116,2.8079224,-2.9142761,1.7701776,1.0489515e+06,0.0,16.414131,0.0
1976-01-10,-0.25933075,2.8874512,-3.106079,2.4179955,739805.9,0.00019073486,15.759331,0.0
1976-01-11,4.3788376,7.5751038,1.1150513,4.797277,307101.88,1.2079239,11.121162,0.0
1976-01-12,9.488159,12.231384,6.283722,5.874237,752251.75,1.43528,6.011841,0.0
1976-01-13,8.178192,10.870453,6.3341064,5.6415615,630284.8,0.40095645,7.321808,0.0
1976-01-14,2.427765,4.644104,0.41516113,3.57859,280840.53,0.27189255,13.072235,0.0
1976-01-15,4.0563736,6.5653076,0.276886,5.872651,729083.75,0.18749237,11.443626,0.0
1976-01-16,-3.0510178,-1.1882324,-5.0354614,3.3858504,1.1641344e+06,0.0011761984,18.551018,0.0
1976-01-17,-1.6395187,1.4721069,-5.991699,4.8345127,614886.4,0.45859018,17.139519,0.0
1976-01-18,-1.5722046,0.1625061,-3.1843567,4.543327,858291.2,0.1712799,17.072205,0.0
1976-01-19,0.85440063,2.0959167,-1.2264099,2.8797781,1.01591894e+06,0.91985065,14.645599,0.0
1976-01-20,0.36650848,4.419159,-5.879608,3.7822094,1.0677334e+06,0.124772385,15.1334915,0.0
1976-01-21,3.7400284,6.338135,2.1434937,4.187751,1.00331094e+06,0.33159253,11.759972,0.0
1976-01-22,3.1417694,4.5328064,1.743866,4.9106717,961092.25,0.4336675,12.358231,0.0
1976-01-23,5.072975,8.4192505,2.1104126,4.1778445,1.01083306e+06,0.7986068,10.427025,0.0
1976-01-24,2.9250946,4.125366,1.1257019,2.9950137,828983.44,0.06249746,12.574905,0.0
1976-01-25,-1.3541336,0.4286499,-3.3919067,2.720063,1.1404374e+06,0.0031153362,16.854134,0.0
1976-01-26,-1.8148346,1.3477478,-3.3604736,1.8255379,1.2325334e+06,0.0051498413,17.314835,0.0
1976-01-27,-2.3637924,-0.7189331,-3.2841187,2.8719957,1.0318379e+06,0.02743403,17.863792,0.0
1976-01-28,-3.7628708,-2.1187744,-4.820709,7.269612,668893.9,0.104904175,19.26287,0.0
1976-01-29,-4.583397,-3.5220947,-5.5204773,7.2193003,767394.1,0.84381104,20.083397,0.0
1976-01-30,-4.4984207,-2.0964966,-6.7721252,2.4004974,1.4140118e+06,0.0029563904,19.99842,0.0
1976-01-31,-4.4055786,-3.4748535,-5.0125732,3.9154835,353668.28,0.96092224,19.905579,0.0
1976-02-01,-4.421623,-3.5952148,-5.257904,3.20395,767095.44,0.26890436,19.921623,0.0
1976-02-02,-2.2108994,-1.1430969,-2.7716064,2.138835,632725.3,0.024938585,17.7109,0.0
1976-02-03,-0.96242523,0.93585205,-1.9408264,2.126449,1.0762454e+06,0.001557668,16.462425,0.0
1976-02-04,-0.8338318,0.6413574,-1.9237366,2.2709959,918434.1,0.010236104,16.333832,0.0
1976-02-05,0.12384033,2.1125183,-1.9174805,1.346418,1.0932011e+06,0.0027020772,15.37616,0.0
1976-02-06,0.39572906,1.9799194,-0.7190857,2.446946,746764.8,0.007486344,15.104271,0.0
1976-02-07,-4.0272827,-0.3199768,-5.9498596,2.9913957,1.6138795e+06,0.0,19.527283,0.0
1976-02-08,-5.8571243,-2.2156067,-8.887329,3.9928672,1.4079275e+06,0.000667572,21.357124,0.0
1976-02-09,-6.701126,-4.0980835,-9.484863,2.2612548,870843.75,0.008360544,22.201126,0.0
1976-02-10,-2.2082596,0.27267456,-5.245331,1.0927362,997350.4,0.052611034,17.70826,0.0
1976-02-11,-2.3327255,-0.96939087,-3.0957336,3.2109811,444125.88,1.0725975,17.832726,0.0
1976-02-12,-3.4778976,-2.8145142,-4.408386,1.889013,798643.2,0.23320515,18.977898,0.0
1976-02-13,-4.0166855,-3.1643982,-4.897583,4.2960877,1.0234667e+06,0.08138021,19.516685,0.0
1976-02-14,-0.8120041,1.6807556,-2.9264526,4.2055206,1.0878464e+06,0.24700165,16.312004,0.0
1976-02-15,2.2234268,2.7471619,1.6872559,3.0749483,972974.94,0.3399849,13.276573,0.0
1976-02-16,3.01503,4.5133057,2.077423,2.3178504,882500.3,0.5346298,12.48497,0.0
1976-02-17,0.7936096,2.334961,-1.3581848,1.9678199,553408.0,0.12521744,14.70639,0.0
1976-02-18,1.2069473,2.3412476,0.5057373,3.2983623,1.370176e+06,0.039005283,14.293053,0.0
1976-02-19,0.25684357,1.2612,-0.8364868,4.289528,832580.25,0.0051498413,15.243156,0.0
1976-02-20,0.8156357,3.0928955,-1.2380981,2.8695197,1.5121068e+06,0.0007311503,14.684364,0.0
1976-02-21,0.6572342,4.5042114,-2.1037292,1.5767165,1.7808256e+06,0.0,14.842766,0.0
1976-02-22,0.76117706,4.477417,-1.0505676,0.9208766,1.8168532e+06,0.0,14.738823,0.0
1976-02-23,0.36575317,3.4492493,-1.5625305,2.230865,1.8481792e+06,0.0,15.134247,0.0
1976-02-24,-0.6404724,0.8710327,-2.194519,1.2412403,789371.75,0.017929077,16.140472,0.0
1976-02-25,1.1385651,2.3042908,-0.13061523,1.2973573,1.4774699e+06,0.0024477642,14.361435,0.0
1976-02-26,5.54599,11.264862,1.2723694,2.5313804,1.8279296e+06,0.00025431317,9.95401,0.0
1976-02-27,6.2141495,9.766785,3.5553894,4.213481,1.3202518e+06,0.0014940898,9.285851,0.0
1976-02-28,5.27153,10.241943,0.64694214,1.8929694,1.8801792e+06,0.0,10.22847,0.0
1976-02-29,4.5095596,10.993134,-0.8784485,1.7816081,1.9044609e+06,3.1789146e-05,10.99044,0.0
1976-03-01,7.103279,14.676117,1.0610657,3.1305273,1.0968918e+06,0.0,8.396721,0.0
1976-03-02,7.224022,11.471405,3.8955383,5.952424,1.6922026e+06,0.0,8.275978,0.0
1976-03-03,3.3995209,5.886322,0.6222534,5.5093884,1.3229525e+06,0.0049908953,12.100479,0.0
1976-03-04,0.19702911,2.7676697,-2.3309631,5.0150175,1.6871125e+06,0.0020980835,15.302971,0.0
1976-03-05,-2.786003,-1.0251465,-5.171753,3.7903683,1.5743744e+06,0.053119656,18.286003,0.0
1976-03-06,-2.5842056,0.15710449,-4.3683777,1.7726402,1.0319317e+06,0.12830098,18.084206,0.0
1976-03-07,-2.9700623,-0.6598511,-4.7351074,2.4272919,1.1002111e+06,0.091584526,18.470062,0.0
1976-03-08,-3.2902374,-0.14736938,-6.26297,2.9432151,1.3811669e+06,0.0471433,18.790237,0.0
1976-03-09,-1.2459793,-0.43203735,-2.2089539,2.3607278,816635.75,1.3072014,16.74598,0.0
1976-03-10,-0.92272186,0.52767944,-1.8637695,4.324082,1.9795285e+06,0.108400986,16.422722,0.0
1976-03-11,-3.6534119,1.1489563,-7.981659,3.4481328,2.3318315e+06,0.0008265178,19.153412,0.0
1976-03-12,-3.2843933,1.6915894,-7.0992737,2.0291276,2.4996778e+06,0.0,18.784393,0.0
1976-03-13,-2.8207855,1.0872192,-5.935089,4.103034,2.2291925e+06,0.0,18.320786,0.0
1976-03-14,-0.29878998,3.6991577,-3.1359558,3.216393,2.273267e+06,0.00015894572,15.79879,0.0
1976-03-15,2.3362885,5.0873413,-0.12869263,2.2943406,1.9892266e+06,0.19340514,13.163712,0.0
1976-03-16,3.1742172,4.6683655,1.5723267,1.293482,755076.25,0.24652481,12.325783,0.0
1976-03-17,4.994934,8.662506,3.1513367,1.3180101,1.3245269e+06,0.013319652,10.505066,0.0
1976-03-18,5.818184,9.852051,2.2234192,1.5854877,1.9403691e+06,0.23504895,9.681816,0.0
1976-03-19,6.8723755,9.544281,4.8151855,3.2574196,1.5476736e+06,0.6962141,8.6276245,0.0
1976-03-20,1.4408264,3.968628,-0.93136597,6.121411,2.1783425e+06,0.04301071,14.059174,0.0
1976-03-21,-2.0405045,-0.12478638,-4.257843,4.5193467,2.337954e+06,0.10035832,17.540504,0.0
1976-03-22,-2.0333405,2.4804077,-5.3681946,2.8848143,2.043601e+06,0.00851949,17.53334,0.0
1976-03-23,1.2946396,5.0464783,-2.6304321,2.7905126,2.0588118e+06,0.008042654,14.20536,0.0
1976-03-24,4.0010223,6.063843,1.504425,3.1913478,1.1801388e+06,0.0893116,11.498978,0.0
1976-03-25,4.475197,8.839844,0.2137146,2.7824562,2.0036609e+06,0.07352828,11.024803,0.0
1976-03-26,6.8919296,9.14624,5.131439,1.6561807,788834.1,0.2404531,8.60807,0.0
1976-03-27,6.8882217,10.899658,4.5968933,3.7778337,2.1877035e+06,0.02482732,8.611778,0.0
1976-03-28,6.0172043,11.589447,1.394043,2.6610236,2.416751e+06,0.028451284,9.482796,0.0
1976-03-29,7.9742355,14.47995,2.7513733,2.4111423,2.0705536e+06,0.0,7.5257645,0.0
1976-03-30,10.840279,17.750793,5.4765015,3.8600328,2.8724865e+06,0.0,4.6597214,0.0
1976-03-31,11.453629,14.862274,7.7914124,3.4297795,2.2612055e+06,0.000222524,4.0463715,0.0
1976-04-01,12.314812,20.292603,6.500824,2.9775364,2.9392042e+06,0.0,3.1851883,0.0
1976-04-02,14.160217,21.842072,7.636017,3.7481673,3.0295252e+06,0.0,1.3397827,0.0
1976-04-03,15.417633,22.48938,9.75882,3.4183571,3.0711938e+06,0.0,0.08236694,0.0
1976-04-04,14.416344,22.064484,7.5872498,2.3279803,3.073583e+06,0.0,1.0836563,0.0
1976-04-05,14.778908,20.851135,9.356445,2.8851335,3.100544e+06,0.0041643777,0.7210922,0.0
1976-04-06,15.555412,22.90326,9.958893,2.6058574,3.093265e+06,0.0061670938,0.0,0.0
1976-04-07,11.501053,13.008484,10.657257,3.4826775,2.1615188e+06,0.34316382,3.9989471,0.0
1976-04-08,8.545486,10.798706,6.9439697,5.799257,1.5457961e+06,0.09708404,6.9545135,0.0
1976-04-09,7.9596863,10.874603,5.818451,7.1154428,1.7661099e+06,0.14473598,7.5403137,0.0
1976-04-10,6.8657,10.509949,3.5451355,5.7593665,2.13824e+06,0.0006993612,8.6343,0.0
1976-04-11,6.6692276,11.400024,2.2236023,2.9090462,2.4731052e+06,3.1789146e-05,8.830772,0.0
1976-04-12,9.561943,15.163574,4.9463196,2.485871,2.960354e+06,0.012524922,5.938057,0.0
1976-04-13,10.816307,14.808777,7.447754,3.7461321,1.2706348e+06,0.015131632,4.683693,0.0
1976-04-14,10.834709,15.579407,7.4785767,2.6522217,2.5297962e+06,0.051053364,4.665291,0.0
1976-04-15,11.41494,18.076965,6.4279785,1.4004295,3.033907e+06,0.019327799,4.08506,0.0
1976-04-16,10.949463,13.819733,8.390381,3.0093284,1.7916714e+06,0.28467175,4.550537,0.0
1976-04-17,12.285141,16.431396,8.808655,1.6223817,2.7655765e+06,0.10579428,3.214859,0.0
1976-04-18,13.14238,19.65503,8.116882,0.5807085,3.0133718e+06,0.037860867,2.3576202,0.0
1976-04-19,13.773964,20.585724,8.404968,1.6930571,2.4938752e+06,0.0054677324,1.7260361,0.0
1976-04-20,15.077087,21.110962,11.421295,1.9115481,3.356574e+06,0.011380513,0.4229126,0.0
1976-04-21,12.254799,18.204193,8.1840515,2.3267822,3.4594988e+06,0.0019391377,3.245201,0.0
1976-04-22,9.284348,11.390808,8.069183,3.45614,2.646464e+06,0.42904216,6.2156525,0.0
1976-04-23,6.406494,10.206024,3.2438354,2.2479079,1.2735871e+06,2.9118378,9.093506,0.0
1976-04-24,11.381256,13.284119,9.557159,3.3506541,1.1697195e+06,1.1623065,4.118744,0.0
1976-04-25,12.406464,15.212921,11.154236,1.5301255,2.0785152e+06,1.328659,3.0935364,0.0
1976-04-26,10.295334,13.415161,8.814423,3.2509217,1.8562688e+06,3.091065,5.204666,0.0
1976-04-27,10.133591,12.982513,7.7094727,5.5360584,1.4955564e+06,3.2811165,5.3664093,0.0
1976-04-28,6.8957977,8.4071045,5.2301636,5.1551857,2.9273558e+06,0.010744731,8.604202,0.0
1976-04-29,4.9073334,6.987854,3.1383972,4.015139,2.0926379e+06,0.008074443,10.592667,0.0
1976-04-30,5.2592545,9.920624,0.6194458,1.6308497,3.6166825e+06,0.0,10.240746,0.0
1976-05-01,7.923218,14.434113,1.9043274,1.2788923,3.753775e+06,0.0,7.576782,0.0
1976-05-02,8.728081,12.805847,3.7544556,2.8810236,1.9683798e+06,0.13376872,6.7719193,0.0
1976-05-03,12.013107,17.403229,7.833557,1.3594964,3.6794922e+06,0.0,3.4868927,0.0
1976-05-04,14.321976,19.714325,9.770538,1.8112876,3.446353e+06,0.12830098,1.1780243,0.0
1976-05-05,16.391716,20.704712,12.119415,1.5242904,3.4544898e+06,0.09832382,0.0,0.0
1976-05-06,18.150146,24.06894,11.874603,1.9884439,3.2361215e+06,0.010077159,0.0,0.15014648
1976-05-07,19.08725,25.056213,13.371582,1.5149488,3.460749e+06,0.037797295,0.0,1.0872498
1976-05-08,17.348198,22.422852,12.889862,2.0610976,4.059887e+06,0.0,0.0,0.0
1976-05-09,17.443863,22.714447,12.570404,3.12539,4.117427e+06,0.0,0.0,0.0
1976-05-10,17.857498,24.326508,11.965546,2.7622814,4.0986882e+06,0.0,0.0,0.0
1976-05-11,17.408249,22.68164,13.463318,2.7304204,3.9085055e+06,0.010331471,0.0,0.0
1976-05-12,16.663834,21.51825,10.842651,1.6018562,3.0743892e+06,0.04046758,0.0,0.0
1976-05-13,15.612953,18.61084,13.460693,1.4343743,2.4692225e+06,0.36563873,0.0,0.0
1976-05-14,9.555885,10.818939,8.435364,5.6006384,2.7616812e+06,2.5687535,5.9441147,0.0
1976-05-15,11.302315,16.306854,5.9312134,1.8927491,2.8962092e+06,0.0005722046,4.1976852,0.0
1976-05-16,15.331009,21.660706,7.9240723,1.5431101,4.1892822e+06,0.0,0.16899109,0.0
1976-05-17,17.102982,23.354065,11.175262,1.7390907,4.129937e+06,0.0,0.0,0.0
1976-05-18,17.743446,23.996826,11.901489,1.5231473,3.108561e+06,0.0006039937,0.0,0.0
1976-05-19,18.481827,24.487366,13.219849,1.8977274,3.5658965e+06,0.029945374,0.0,0.48182678
1976-05-20,18.837486,23.823181,14.154419,1.414988,3.9434325e+06,0.28947195,0.0,0.83748627
1976-05-21,16.243011,19.18686,15.017395,2.4448848,3.07613e+06,1.5380223,0.0,0.0
1976-05-22,12.454437,13.860687,11.63092,6.6901274,2.6151722e+06,0.49177805,3.0455627,0.0
1976-05-23,11.726082,13.836426,9.471008,5.061639,1.0547499e+06,1.6794205,3.7739182,0.0
1976-05-24,12.983055,15.847443,10.273254,2.7497852,1.493568e+06,0.13669331,2.516945,0.0
1976-05-25,16.303932,20.262299,11.757202,2.5297785,2.966784e+06,0.050703682,0.0,0.0
1976-05-26,17.926872,22.802856,12.697571,2.0712073,3.327731e+06,0.0062306724,0.0,0.0
1976-05-27,14.044106,16.567383,12.278534,4.0982823,1.4086571e+06,1.2371699,1.4558945,0.0
1976-05-28,13.890228,17.44812,10.642273,4.0848103,3.241011e+06,0.40162405,1.6097717,0.0
1976-05-29,15.204765,20.563263,9.049316,1.7991558,3.9109502e+06,0.006898244,0.29523468,0.0
1976-05-30,16.966057,22.389435,11.950317,2.3176103,3.877581e+06,0.18262863,0.0,0.0
1976-05-31,15.461098,17.885864,14.121277,3.7319918,3.6630528e+06,0.59512454,0.038902283,0.0
1976-06-01,14.600647,17.455994,11.846161,3.6656244,3.193024e+06,0.122483574,0.899353,0.0
1976-06-02,13.122269,13.5937195,12.652191,1.7131763,851882.75,1.5514375,2.3777313,0.0
1976-06-03,11.437889,12.675476,10.637329,5.772131,1.6667391e+06,1.6312599,4.062111,0.0
1976-06-04,12.722992,15.848663,10.028717,4.8267813,3.1497215e+06,0.045808155,2.777008,0.0
1976-06-05,13.149849,17.293457,8.956787,2.2624586,3.2064e+06,0.0843366,2.350151,0.0
1976-06-06,15.152504,20.494537,9.219818,3.0264752,4.2635435e+06,0.0,0.34749603,0.0
1976-06-07,17.463402,22.503387,12.226807,3.426809,3.8527275e+06,0.00038146973,0.0,0.0
1976-06-08,19.889664,25.456268,14.364532,3.318482,4.0701312e+06,0.005086263,0.0,1.8896637
1976-06-09,19.416252,24.596191,15.228516,4.0006123,4.240333e+06,0.0,0.0,1.4162521
1976-06-10,16.330452,21.192657,11.515961,2.3617744,4.573291e+06,0.0,0.0,0.0
1976-06-11,17.265572,23.064148,10.668213,1.7003528,4.3762775e+06,0.0,0.0,0.0
1976-06-12,19.309624,23.573303,15.5807495,3.0345786,4.125901e+06,0.0,0.0,1.3096237
1976-06-13,19.67192,26.338379,14.415253,1.7197634,3.6726658e+06,0.7264773,0.0,1.6719208
1976-06-14,19.661575,22.859497,17.20581,4.031727,3.566605e+06,0.0263532,0.0,1.6615753
1976-06-15,19.891808,26.100342,13.371002,2.1081529,4.1028522e+06,0.0016530355,0.0,1.8918076
1976-06-16,16.700539,19.523376,13.701508,3.6271539,1.2010965e+06,0.36176047,0.0,0.0
1976-06-17,15.674316,18.151947,12.344421,4.254222,3.5497088e+06,0.034427643,0.0,0.0
1976-06-18,18.63649,24.94696,11.508331,2.803111,4.1113515e+06,0.00012715659,0.0,0.63648987
1976-06-19,20.805862,26.88861,13.638153,2.9617636,4.361617e+06,0.015385945,0.0,2.8058624
1976-06-20,23.087196,29.126953,16.598846,2.9837341,4.3236695e+06,0.0,0.0,5.0871964
1976-06-21,23.663795,29.308838,17.128448,2.3242657,4.0688598e+06,0.09978612,0.0,5.6637955
1976-06-22,23.738983,28.930206,18.691833,2.215697,4.2380545e+06,0.004895528,0.0,5.738983
1976-06-23,22.03704,26.996887,17.686707,2.5477066,4.0322475e+06,0.0,0.0,4.0370407
1976-06-24,21.7891,26.538483,16.670258,2.9125037,3.7857025e+06,6.357829e-05,0.0,3.7891006
1976-06-25,21.972855,27.709381,16.4487,2.2900324,3.4393002e+06,0.0,0.0,3.9728546
1976-06-26,22.437218,27.754272,17.14441,2.413556,3.542801e+06,0.0,0.0,4.4372177
1976-06-27,22.399391,28.071747,17.035004,2.3050349,3.703552e+06,0.0,0.0,4.399391
1976-06-28,23.2966,29.175873,16.719421,1.8638934,3.7684352e+06,0.00031789145,0.0,5.2966003
1976-06-29,24.501068,31.721802,17.328857,1.8558288,3.745647e+06,0.0,0.0,6.501068
1976-06-30,25.062912,29.785522,20.777863,2.0147383,3.934306e+06,0.0012397767,0.0,7.062912
1976-07-01,24.126633,29.551117,17.203064,1.9479256,4.456256e+06,0.0,0.0,6.1266327
1976-07-02,23.454605,28.424042,17.945374,1.9747787,3.8217558e+06,0.00015894572,0.0,5.454605
1976-07-03,23.12017,29.022217,16.51764,1.6911318,4.475375e+06,0.0,0.0,5.1201706
1976-07-04,24.831673,31.572998,17.100342,1.7017306,4.0584235e+06,0.0,0.0,6.8316727
1976-07-05,25.280304,32.441986,18.526886,1.7315432,4.0521388e+06,0.012429556,0.0,7.280304
1976-07-06,20.970505,24.302795,18.496338,3.9425123,4.504307e+06,0.0,0.0,2.9705048
1976-07-07,20.109795,26.253143,13.146454,0.87655747,4.239006e+06,0.0,0.0,2.1097946
1976-07-08,22.356056,28.833801,15.793732,1.4667935,4.0949335e+06,9.536743e-05,0.0,4.356056
1976-07-09,21.303482,26.518097,16.633026,2.1486368,3.833886e+06,0.009155273,0.0,3.303482
1976-07-10,19.597229,22.73462,16.70047,3.9383783,3.3022335e+06,0.0016530355,0.0,1.597229
1976-07-11,20.791786,24.969269,16.683105,3.6079133,3.0577278e+06,0.0009536743,0.0,2.7917862
1976-07-12,22.085587,27.720306,15.926697,1.5003726,3.458607e+06,0.0,0.0,4.0855865
1976-07-13,23.20472,28.698212,18.491486,1.7001323,3.6244098e+06,0.0038464863,0.0,5.2047195
1976-07-14,21.349731,23.00415,19.83197,3.9780087,2.8871722e+06,0.3033638,0.0,3.3497314
1976-07-15,22.331635,27.670044,17.667847,3.0431323,3.639057e+06,0.0,0.0,4.3316345
1976-07-16,23.374893,30.062805,16.95398,1.2396125,3.733952e+06,6.357829e-05,0.0,5.374893
1976-07-17,25.351257,31.61145,18.425781,2.3582153,3.380659e+06,0.0011444092,0.0,7.3512573
1976-07-18,25.85492,32.305542,20.016205,2.8734608,4.0490285e+06,0.0,0.0,7.8549194
1976-07-19,26.368095,32.698914,20.762695,3.4117014,4.2908545e+06,0.0,0.0,8.368095
1976-07-20,25.891876,31.333984,20.703064,1.4745889,3.866449e+06,0.00054041547,0.0,7.891876
1976-07-21,23.873451,27.035767,21.429932,3.1210904,3.1966935e+06,1.0127703,0.0,5.873451
1976-07-22,19.054298,20.57785,17.634644,3.5580015,1.5598635e+06,1.2159983,0.0,1.0542984
1976-07-23,17.69905,19.348694,16.551666,4.0236216,1.4515711e+06,0.024763742,0.0,0.0
1976-07-24,17.285583,19.039795,16.236053,6.530237,1.2693419e+06,0.38744608,0.0,0.0
1976-07-25,16.489304,18.372406,14.985931,5.6340995,1.6482645e+06,0.82298917,0.0,0.0
1976-07-26,18.175331,22.92981,14.5920105,3.072506,2.6739882e+06,1.2037278,0.0,0.17533112
1976-07-27,18.981163,23.40744,16.04889,2.689989,2.453312e+06,1.7239888,0.0,0.981163
